"dceGroup","dceType","dceID","SurveyDateTime","StreamName","SiteName","dceName","SiteDescription","WettedWidth","SiteLength","BSCoordinateSource","BSLatitudeDD","BSLongitudeDD","BSPositionAccuracy","Datum","GRTSSiteID","GRTSLatitudeDD","GRTSLongitudeDD","Notes","PTAGISrkmCode","SubBasin","TSCoordinateSource","TSLatitudeDD","TSLongitudeDD","TSPositionAccuracy","Watershed","ProgramID","ProtocolName","ProjectName","SampledStatus","Gradient","WidthCategory","CreatedBy","CreatedDate","LastUpdatedBy","LastUpdatedDate","recordID_fldLog","dateTrans","dceID_cdb","ProgramName","DesignName","dataLoggerID","LoggerAppVersion","importDate","importSrc","importRecID","trans_SupDB","TimeZone","Crew","Equipment","rowID","Season","EndDateTime","SurveyDirection","VisitNumber","WaterTemperatureBegin","WaterTemperatureEnd","TotalFishCount","ReleaseDateTime","ReleaseTemperature","ReleaseSiteName","SurveyTiming","OriginalFile","dceNameARS","TSWettedWidth","BSWettedWidth","AvgWettedWidth","dataSet","GPSLogInterval","RiverLocationDS","RiverLocationUS","SurveyType","TrapLocation","DSReleaseLongitude","DSReleaseLatitude","DSPositionAccuracy","USReleaseLongitude","USReleaseLatitude","QA_Feb1016_RelationToFldLog_LF","QA_Feb1016_FldLog_LF_DceID"
,"Rotary Screw Trap",2026,"2014-08-04 09:28:00","Lemhi River","L3AO","L3AO-20140804-0928",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-08-11 12:58:00","Cody Settles","2014-08-11 12:58:00",963,"2014-09-29 01:16:46",12085,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1863,,"Mountain Standard Time",,"Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2026
,"Rotary Screw Trap",2027,"2014-08-05 09:31:00","Lemhi River","L3AO","L3AO-20140805-0931",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-08-11 12:58:00","Cody Settles","2014-08-11 12:58:00",964,"2014-09-29 01:16:46",12086,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1864,,"Mountain Standard Time",,"Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2027
,"Rotary Screw Trap",2028,"2014-08-06 11:20:00","Lemhi River","L3AO","L3AO-20140806-1120",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Auburn Garner","2014-08-06 11:20:00","Auburn Garner","2014-08-07 06:45:00",965,"2014-09-29 01:16:46",12087,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1865,,"Mountain Standard Time",,"Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders BUT NO data found in fld_FishObservation.",2028
,"Rotary Screw Trap",2029,"2014-08-07 06:47:00","Lemhi River","L3AO","L3AO-20140807-0647",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-08-07 06:48:00","Cody Settles","2014-08-07 06:48:00",966,"2014-09-29 01:16:46",12088,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1866,,"Mountain Standard Time","Auburn Garner;Jeff Mathers","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2029
,"Rotary Screw Trap",2030,"2014-08-08 08:54:00","Lemhi River","L3AO","L3AO-20140808-0854",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Braden Lott","2014-08-08 08:54:00","Braden Lott","2014-08-08 08:54:00",967,"2014-09-29 01:16:46",12089,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1867,,"Mountain Standard Time","Braden Lott","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2030
,"Rotary Screw Trap",2031,"2014-08-09 08:57:00","Lemhi River","L3AO","L3AO-20140809-0857",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Autumn Fye","2014-08-09 08:57:00","Autumn Fye","2014-08-09 08:57:00",968,"2014-09-29 01:16:46",12090,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1868,,"Mountain Standard Time","Jeff Mathers;Autumn Fye","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2031
,"Rotary Screw Trap",2032,"2014-08-10 09:40:00","Lemhi River","L3AO","L3AO-20140810-0940",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-08-11 13:00:00","Cody Settles","2014-08-11 13:00:00",969,"2014-09-29 01:16:46",12091,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1869,,"Mountain Standard Time","Braden Lott","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2032
,"Rotary Screw Trap",2033,"2014-08-11 08:50:00","Lemhi River","L3AO","L3AO-20140811-0850",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Autumn Fye","2014-08-11 08:51:00","Autumn Fye","2014-08-11 08:51:00",970,"2014-09-29 01:16:46",12092,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1870,,"Mountain Standard Time",,"Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2033
,"Rotary Screw Trap",2034,"2014-08-12 09:07:00","Lemhi River","L3AO","L3AO-20140812-0907",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-08-12 09:07:00","Cody Settles","2014-08-12 09:08:00",971,"2014-09-29 01:16:46",12093,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1871,,"Mountain Standard Time","Autumn Fye;Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2034
,"Rotary Screw Trap",2035,"2014-08-13 08:32:00","Lemhi River","L3AO","L3AO-20140813-0832",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-08-13 08:32:00","Cody Settles","2014-08-13 13:37:00",972,"2014-09-29 01:16:46",12094,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1872,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2035
,"Rotary Screw Trap",2036,"2014-08-14 12:00:00","Lemhi River","L3AO","L3AO-20140814-1200",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-08-14 12:00:00","Cody Settles","2014-08-14 12:00:00",973,"2014-09-29 01:16:46",12095,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1873,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2036
,"Rotary Screw Trap",2037,"2014-08-15 10:17:00","Lemhi River","L3AO","L3AO-20140815-1017",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Autumn Fye","2014-08-15 10:17:00","Autumn Fye","2014-08-15 10:17:00",974,"2014-09-29 01:16:46",12096,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1874,,"Mountain Standard Time","Autumn Fye","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2037
,"Rotary Screw Trap",2038,"2014-08-16 08:51:00","Lemhi River","L3AO","L3AO-20140816-0851",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Autumn Fye","2014-08-16 08:52:00","Autumn Fye","2014-08-16 08:52:00",975,"2014-09-29 01:16:46",12097,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1875,,"Mountain Standard Time","Autumn Fye","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2038
,"Rotary Screw Trap",2039,"2014-08-17 10:59:00","Lemhi River","L3AO","L3AO-20140817-1059",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Autumn Fye","2014-08-17 11:00:00","Autumn Fye","2014-08-17 11:00:00",976,"2014-09-29 01:16:46",12098,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1876,,"Mountain Standard Time","Autumn Fye","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2039
,"Rotary Screw Trap",2040,"2014-08-18 11:21:00","Lemhi River","L3AO","L3AO-20140818-1121",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Autumn Fye","2014-08-18 11:22:00","Autumn Fye","2014-08-18 11:22:00",977,"2014-09-29 01:16:46",12099,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1877,,"Mountain Standard Time","Autumn Fye","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2040
,"Rotary Screw Trap",2041,"2014-08-19 09:21:00","Lemhi River","L3AO","L3AO-20140819-0921",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-08-19 09:22:00","Cody Settles","2014-08-19 09:22:00",978,"2014-09-29 01:16:46",12100,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1878,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2041
,"Rotary Screw Trap",2042,"2014-08-20 10:00:00","Lemhi River","L3AO","L3AO-20140820-1000",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-28 19:07:00","Cody Settles","2014-09-28 19:08:00",979,"2014-09-29 01:16:46",12101,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1879,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2042
,"Rotary Screw Trap",2043,"2014-08-21 09:30:00","Lemhi River","L3AO","L3AO-20140821-0930",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-28 19:07:00","Cody Settles","2014-09-28 19:14:00",980,"2014-09-29 01:16:46",12102,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1880,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2043
,"Rotary Screw Trap",2044,"2014-08-22 09:33:00","Lemhi River","L3AO","L3AO-20140822-0933",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-28 19:08:00","Cody Settles","2014-09-28 19:29:00",981,"2014-09-29 01:16:46",12103,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1881,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2044
,"Rotary Screw Trap",2045,"2014-08-23 08:01:00","Lemhi River","L3AO","L3AO-20140823-0801",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Autumn Fye","2014-08-23 08:01:00","Autumn Fye","2014-08-23 08:01:00",982,"2014-09-29 01:16:46",12104,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1882,,"Mountain Standard Time","Nicole Montgomery;Autumn Fye","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2045
,"Rotary Screw Trap",2046,"2014-08-24 08:12:00","Lemhi River","L3AO","L3AO-20140824-0812",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-28 20:13:00","Cody Settles","2014-09-28 20:24:00",983,"2014-09-29 01:16:46",12105,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1883,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2046
,"Rotary Screw Trap",2047,"2014-08-25 08:14:00","Lemhi River","L3AO","L3AO-20140825-0814",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-28 20:14:00","Cody Settles","2014-09-28 22:15:00",984,"2014-09-29 01:16:46",12106,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1884,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2047
,"Rotary Screw Trap",2048,"2014-08-26 07:30:00","Lemhi River","L3AO","L3AO-20140826-0730",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-28 20:15:00","Cody Settles","2014-09-28 22:19:00",985,"2014-09-29 01:16:46",12107,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1885,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2048
,"Rotary Screw Trap",2049,"2014-08-27 07:25:00","Lemhi River","L3AO","L3AO-20140827-0725",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-28 20:16:00","Cody Settles","2014-09-28 22:25:00",986,"2014-09-29 01:16:46",12108,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1886,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2049
,"Rotary Screw Trap",2050,"2014-08-28 07:36:00","Lemhi River","L3AO","L3AO-20140828-0736",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-28 20:18:00","Cody Settles","2014-09-28 22:30:00",987,"2014-09-29 01:16:46",12109,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1887,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2050
,"Rotary Screw Trap",2051,"2014-08-29 07:20:00","Lemhi River","L3AO","L3AO-20140829-0720",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-28 20:19:00","Cody Settles","2014-09-28 22:36:00",988,"2014-09-29 01:16:46",12110,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1888,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2051
,"Rotary Screw Trap",2052,"2014-08-30 07:22:00","Lemhi River","L3AO","L3AO-20140830-0722",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-28 20:19:00","Cody Settles","2014-09-28 22:38:00",989,"2014-09-29 01:16:46",12111,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1889,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2052
,"Rotary Screw Trap",2053,"2014-08-31 07:42:00","Lemhi River","L3AO","L3AO-20140831-0742",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-28 20:20:00","Cody Settles","2014-09-28 22:43:00",990,"2014-09-29 01:16:46",12112,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1890,,"Mountain Standard Time","Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders BUT NO data found in fld_FishObservation.",2053
,"Rotary Screw Trap",2054,"2014-09-01 09:39:00","Lemhi River","L3AO","L3AO-20140901-0939",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Autumn Fye","2014-09-01 09:39:00","Autumn Fye","2014-09-01 09:40:00",991,"2014-09-29 01:16:46",12113,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1891,,"Mountain Standard Time","Autumn Fye","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2054
,"Rotary Screw Trap",2055,"2014-09-02 10:54:00","Lemhi River","L3AO","L3AO-20140902-1054",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Autumn Fye","2014-09-02 10:54:00","Autumn Fye","2014-09-02 10:54:00",992,"2014-09-29 01:16:46",12114,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1892,,"Mountain Standard Time","Autumn Fye","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2055
,"Rotary Screw Trap",2056,"2014-09-03 09:16:00","Lemhi River","L3AO","L3AO-20140903-0916",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-03 09:16:00","Cody Settles","2014-09-03 09:39:00",993,"2014-09-29 01:16:46",12115,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1893,,"Mountain Standard Time","Jeff Mathers;Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,,,"Roving Fish PIT Tagging",,,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2056
,"Rotary Screw Trap",2057,"2014-09-04 09:24:00","Lemhi River","L3AO","L3AO-20140904-0924",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Cody Settles","2014-09-04 09:24:00","Cody Settles","2014-09-04 09:24:00",994,"2014-09-29 01:16:46",12116,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1894,,"Mountain Standard Time","Jeff Mathers;Cody Settles","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2057
,"Rotary Screw Trap",2058,"2014-09-05 09:11:00","Lemhi River","L3AO","L3AO-20140905-0911",,,,,45.159641,-113.833012,,,"NonGRTSSite",,,,"522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2013","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,,"Autumn Fye","2014-09-05 09:11:00","Autumn Fye","2014-09-05 09:11:00",995,"2014-09-29 01:16:46",12117,,,"1",,,"Rotary Screw Trap Lemhi.accdb",1895,,"Mountain Standard Time","Cody Settles;Autumn Fye","Rotary Screw Trap",,,,,,,,,,,,,,,,,,,,"Right","Right","Trap Fish PIT Tagging","Normal Flow",,,,,,"Resolved.  Triple match <dceID, siteName, dceName> with fldLog_LoadedFolders + data found in fld_FishObservation.",2058
